"SDFB Person ID","ODNB ID","Display Name","Prefix","First Name","Last Name","Suffix","Title","All Search Names","Gender","Historical Significance","Birth Year Type","Extant Birth Year","Alternate Birth Year","Death Year Type","Extant Death Year","Alternate Death Year","Group List","level","military","art","law","politics"
"10012059",27666,"Joseph Trapp",NA,"Joseph","Trapp","","church","Joseph Trapp, Joseph, Joseph Trapp","male","Church of England clergyman and writer","IN","1679","1679","IN","1747","1747","[]","Religion",0,1,0,0
"10006620",14807,"Thomas Jevon",NA,"Thomas","Jevon","",NA,"Thomas Jevon, Thomas, Thomas Jevon","male","actor and playwright","IN","1651","1652","IN","1688","1688","[]","No Title",0,1,0,0
"10010953",25239,"Edward Sharpham",NA,"Edward","Sharpham","",NA,"Edward Sharpham, Edward, Edward Sharpham","male","playwright and pamphleteer","IN","1576","1576","IN","1608","1608","[]","No Title",0,1,0,0
"10004594",66140,"Thomas Froysell",NA,"Thomas","Froysell","","church","Thomas Froysell, Thomas, Thomas Froysell","male","Church of England clergyman","IN","1610","1610","IN","1673","1673","[]","Religion",0,0,0,0
"10003722",8119,"Isaac Dubourdieu",NA,"Isaac","Dubourdieu","","church","Isaac Dubourdieu, Isaac, Isaac Dubourdieu","male","Reformed minister","CA","1597","1597","CA","1700","1700","[]","Religion",0,0,0,0
"10003723",8120,"Jean Dubourdieu",NA,"Jean","Dubourdieu","","church","Jean Dubourdieu, Jean, Jean Dubourdieu","male","Church of England clergyman","CA","1643","1643","CA","1720","1720","[]","Religion",0,0,0,0
"10003377",7387,"Henry Deane",NA,"Henry","Deane","","church","Henry Deane, Henry, Henry Deane","male","administrator and archbishop of Canterbury","IN","1440","1440","IN","1503","1503","[]","Religion",0,0,0,1
"10003081",6806,"William Crosse",NA,"William","Crosse","",NA,"William Crosse, William, William Crosse","male","poet and translator","IN","1589","1590","BF","1699",NA,"[]","No Title",0,1,0,0
"10001090",2456,"George Birket",NA,"George","Birket","","church","George Birket, George Birkhead, George, George Birket","male","Roman Catholic archpriest","IN","1549","1549","IN","1614","1614","[]","Religion",0,0,0,0
"10013307",76634,"Wanchese",NA,"Wanchese","","",NA,"Wanchese, Wanchese","male","","IN","1584","1584","IN","1586","1586","[]","No Title",0,0,0,0
"10012418",28429,"Humphrey Walcot",NA,"Humphrey","Walcot","",NA,"Humphrey Walcot, Humphrey, Humphrey Walcot","male","","IN","1586","1586","IN","1650","1650","[]","No Title",0,0,0,0
"10010027",70099,"Richard Pygott",NA,"Richard","Pygott","","church","Richard Pygott, Richard, Richard Pygott","male","composer and church musician","AF","1439",NA,"IN","1549","1549","[]","Religion",0,1,0,0
"10012219",28020,"Sir John Urry","Sir","John","Urry","","Sir","Sir John Urry, Sir John Hurry, Sir John, Sir John Urry, Sir Urry, John, John Urry","male","army officer","AF","1540",NA,"IN","1650","1650","[""""Earl of Essex's army""""]","Significant",1,0,0,0
"10006986",15682,"James Kirkwood",NA,"James","Kirkwood","","church","James Kirkwood, James, James Kirkwood","male","clergyman and advocate of parochial libraries","CA","1650","1650","AF/IN","1709","1709","[]","Religion",0,0,0,0
"10004984",11008,"Vincent Gookin",NA,"Vincent","Gookin","",NA,"Vincent Gookin, Vincent, Vincent Gookin","male","politician and author","IN","1616","1616","IN","1659","1659","[]","No Title",0,1,0,1
"10010119",23152,"John Rastrick",NA,"John","Rastrick","","church","John Rastrick, John, John Rastrick","male","Presbyterian minister","IN","1650","1650","IN","1727","1727","[]","Religion",0,0,0,0
"10011700",0,"Peter Studley",NA,"Peter","Studley","",NA,"Peter Studley, Peter, Peter Studley","male","vicar of St. Chad's, Shrewsbury","BF","1600",NA,"IN","1648",NA,"[]","No Title",0,0,0,0
"10007243",16240,"Richard Leake",NA,"Richard","Leake","",NA,"Richard Leake, Richard, Richard Leake","male","master gunner","IN","1629","1629","IN","1696","1696","[]","No Title",0,0,0,0
"10005719",12725,"Sir John Hay","Sir","John","Hay","","Sir","John Hay, Sir John, Sir John Hay, Sir Hay, John, John Hay","male","judge","IN","1578","1578","IN","1654","1654","[]","Significant",0,0,1,0
"10009280",21211,"Samuel Palmer",NA,"Samuel","Palmer","","church","Samuel Palmer, Samuel, Samuel Palmer","male","dissenting minister and pamphleteer","AF","1614",NA,"IN","1724","1724","[]","Religion",0,0,0,0
"10002352",5204,"William Chedsey",NA,"William","Chedsey","","church","William Chedsey, William, William Chedsey","male","Roman Catholic priest","IN","1510","1511","CA","1577","1577","[]","Religion",0,0,0,0
"10011380",60982,"Henry Spittall",NA,"Henry","Spittall","",NA,"Henry Spittall, Henry, Henry Spittall","male","","AF","1426",NA,"IN","1536","1536","[]","No Title",0,0,0,0
"10005341",11835,"Francis Hacker",NA,"Francis","Hacker","",NA,"Francis Hacker, Francis, Francis Hacker","male","parliamentarian army officer and regicide","AF","1550",NA,"IN","1660","1660","[]","No Title",1,0,0,1
"10009281",21212,"Samuel Palmer",NA,"Samuel","Palmer","",NA,"Samuel Palmer, Samuel, Samuel Palmer","male","printer and historian of printing","IN","1692","1692","IN","1732","1732","[]","No Title",0,0,0,0
"10005033",11100,"George Goring",NA,"George","Goring","",NA,"George Goring, George, George Goring","male","royalist army officer","IN","1608","1608","IN","1657","1657","[]","No Title",1,0,0,0
"10005008",66292,"Jean Gordon",NA,"Jean","Gordon","",NA,"Jean Gordon, Jean, Jean Gordon","male","noblewoman","IN","1546","1546","IN","1629","1629","[]","Noble",0,0,0,0
"10005959",13289,"Richard Hill",NA,"Richard","Hill","",NA,"Richard Hill, Richard, Richard Hill","male","diplomat and public servant","IN","1655","1656","IN","1727","1727","[]","No Title",0,0,0,1
"10000031",57,"Roger Acherley",NA,"Roger","Acherley","",NA,"Roger Acherley, Roger, Roger Acherley","male","political writer and lawyer","CA","1662","1662","IN","1740","1740","[]","No Title",0,1,1,1
"10011034",25380,"Thomas Sherlock",NA,"Thomas","Sherlock","","church","Thomas Sherlock, Thomas, Thomas Sherlock","male","bishop of London","IN","1677","1677","IN","1761","1761","[]","Religion",0,0,0,0
"10000112",335,"William Alexander",NA,"William","Alexander","",NA,"William Alexander, William, William Alexander","male","poet and politician","IN","1577","1577","IN","1640","1640","[]","No Title",0,1,0,1
"10010297",23629,"Lancelot Ridley",NA,"Lancelot","Ridley","","church","Lancelot Ridley, Lancelot, Lancelot Ridley","male","Church of England clergyman","AF","1466",NA,"IN","1576","1576","[]","Religion",0,0,0,0
"10006631",14868,"Charles Johnson",NA,"Charles","Johnson","",NA,"Charles Johnson, Charles, Charles Johnson","male","playwright and poet","CA","1679","1679","IN","1748","1748","[]","No Title",0,1,0,0
"10002354",64776,"Sarah Cheevers",NA,"Sarah","Cheevers","",NA,"Sarah Cheevers, Sarah Shenel, Sarah, Sarah Cheevers","female","Quaker missionary","CA","1608","1608","CA","1664","1664","[""""Quakers""""]","No Title",0,0,0,0
"10005496",12205,"Sir Thomas Hanmer","Sir","Thomas","Hanmer","","Sir","Thomas Hanmer, Sir Thomas, Sir Thomas Hanmer, Sir Hanmer, Thomas, Thomas Hanmer","male","speaker of the House of Commons","IN","1677","1677","IN","1746","1746","[]","Significant",0,0,0,1
"10006434",14311,"Sir Richard Hutton","Sir","Richard","Hutton","","Sir","Richard Hutton, Sir Richard, Sir Richard Hutton, Sir Hutton, Richard, Richard Hutton","male","judge","IN","1561","1561","IN","1639","1639","[]","Significant",0,0,1,0
"10004036",45814,"Katharine Evans",NA,"Katharine","Evans","",NA,"Katharine Evans, Katharine Canual, Katharine Canval, Katharine, Katharine Evans","female","Quaker missionary","IN","1618","1618","IN","1692","1692","[]","No Title",0,0,0,0
"10003943",8717,"Sir William Ellis","Sir","William","Ellis","","Sir","William Ellis, Sir William, Sir William Ellis, Sir Ellis, William, William Ellis","male","Jacobite politician","IN","1641","1647","IN","1732","1732","[]","Significant",0,0,0,1
"10012337",28251,"Antonio Verrio",NA,"Antonio","Verrio","",NA,"Antonio Verrio, Antonio, Antonio Verrio","male","decorative painter","IN","1639","1639","IN","1707","1707","[]","No Title",0,1,0,0
"10003085",6814,"John Crouch",NA,"John","Crouch","",NA,"John Crouch, John, John Crouch","male","writer and bookseller","CA","1615","1615","AF/IN","1680","1680","[]","No Title",0,1,0,0
"10001092",2462,"William Birnie",NA,"William","Birnie","","church","William Birnie, William, William Birnie","male","Church of Scotland minister","IN","1563","1563","IN","1619","1619","[]","Religion",0,0,0,0
"10010028",22925,"Thomas Pyle",NA,"Thomas","Pyle","","church","Thomas Pyle, Thomas, Thomas Pyle","male","Church of England clergyman and religious controversialist","IN","1674","1674","IN","1756","1756","[]","Religion",0,0,0,0
"10003114",71077,"John Culpeper",NA,"John","Culpeper","",NA,"John Culpeper, John, John Culpeper","male","rebel leader in Carolina","IN","1644","1644","IN","1691","1694","[]","No Title",0,0,0,0
"10010162",23233,"John Reading",NA,"John","Reading","","church","John Reading, John, John Reading","male","Church of England clergyman and religious controversialist","IN","1587","1588","IN","1667","1667","[]","Religion",0,0,0,0
"10007160",16073,"Marcellus Laroon the elder",NA,"Marcellus","Laroon","the elder",NA,"Marcellus Laroon the elder, Marcellus, Marcellus Laroon, Marcellus Laroon the elder, Marcellus the elder","male","painter","IN","1648","1649","IN","1702","1702","[]","No Title",0,1,0,0
"10006683",15006,"Griffith Jones",NA,"Griffith","Jones","","church","Griffith Jones, Griffith, Griffith Jones","male","Church of England clergyman and educational reformer","IN","1684","1684","IN","1761","1761","[]","Religion",0,0,0,0
"10002355",66086,"Sir John Cheisly of Cresswell","Sir","John","Cheisly","of Cresswell","Sir","Sir John Cheisly, Sir John Cheisley, Sir John Chieslie, Sir John, Sir John Cheisly, Sir John Cheisly of Cresswell, Sir John of Cresswell, Sir Cheisly, Sir Cheisly of Cresswell, John, John Cheisly, John Cheisly of Cresswell, John of Cresswell","male","politician","AF","1567",NA,"IN","1677","1677","[]","Significant",0,0,0,1
"10000739",1597,"Edward Barton",NA,"Edward","Barton","",NA,"Edward Barton, Edward, Edward Barton","male","diplomat","IN","1562","1563","IN","1598","1598","[]","No Title",0,0,0,1
"10002060",4630,"John Carew",NA,"John","Carew","",NA,"John Carew, John, John Carew","male","politician and regicide","IN","1622","1622","IN","1660","1660","[]","No Title",0,0,0,1
"10009036",20638,"Patrick O'Healy",NA,"Patrick","O'Healy","","church","Patrick O'Healy, Patrick O'Hely, Patrick, Patrick O'Healy","male","Roman Catholic bishop of Mayo and martyr","AF","1469",NA,"IN","1579","1579","[]","Religion",0,1,0,0
"10006833",15368,"Gilbert Kennedy",NA,"Gilbert","Kennedy","",NA,"Gilbert Kennedy, Gilbert, Gilbert Kennedy","male","magnate","IN","1517","1517","IN","1558","1558","[]","No Title",0,0,0,0
"10010843",25031,"Francis Seager",NA,"Francis","Seager","",NA,"Francis Seager, Francis Segar, Francis, Francis Seager","male","translator and poet","IN","1549","1549","IN","1563","1563","[]","No Title",0,1,0,0
"10000492",1034,"Sir Henry Bagenal","Sir","Henry","Bagenal","","Sir","Sir Henry Bagenal, Sir Henry Bagnal, Sir Henry, Sir Henry Bagenal, Sir Bagenal, Henry, Henry Bagenal","male","soldier","IN","1556","1556","IN","1598","1598","[]","Significant",1,0,0,0
"10012801",53891,"Samuel White",NA,"Samuel","White","",NA,"Samuel White, Samuel, Samuel White","male","official in the Siamese service and pirate","IN","1650","1650","IN","1689","1689","[]","No Title",0,0,0,0
"10007185",16131,"Thomas Laurence",NA,"Thomas","Laurence","",NA,"Thomas Laurence, Thomas, Thomas Laurence","male","college head","IN","1597","1598","IN","1657","1657","[]","No Title",0,0,0,0
"10008413",19068,"Hugh Montgomery",NA,"Hugh","Montgomery","",NA,"Hugh Montgomery, Hugh, Hugh Montgomery","male","nobleman","BF/IN","1626","1626","IN","1663","1663","[]","Noble",0,0,0,0
"10003968",8783,"Edmund Elys",NA,"Edmund","Elys","","church","Edmund Elys, Edmund, Edmund Elys","male","nonjuring Church of England clergyman and writer","IN","1633","1635","IN","1708","1708","[]","Religion",0,1,0,0
"10007761",69916,"Angus MacDonald of Dunyvaig and the Glens",NA,"Angus","MacDonald","of Dunyvaig and the Glens","Nobel","Angus MacDonald of Dunyvaig and the Glens, Angus, Angus MacDonald, Angus MacDonald of Dunyvaig and the Glens, Angus of Dunyvaig and the Glens","male","chief of clan Iain Mh&ograve;r or clan Donald south","IN","1548","1548","IN","1613","1613","[]","No Title",0,0,0,0
"10012407",28399,"Sir Joseph Wagstaffe","Sir","Joseph","Wagstaffe","","Sir","Joseph Wagstaffe, Sir Joseph, Sir Joseph Wagstaffe, Sir Wagstaffe, Joseph, Joseph Wagstaffe","male","royalist army officer","CA","1611","1611","IN","1666","1667","[]","Significant",1,0,0,0
"10012372",28322,"Richard Vines",NA,"Richard","Vines","","church","Richard Vines, Richard, Richard Vines","male","Church of England clergyman","IN","1599","1600","IN","1656","1656","[]","Religion",0,0,0,0
"10005310",69904,"Alexander Guthrie",NA,"Alexander","Guthrie","",NA,"Alexander Guthrie, Alexander, Alexander Guthrie","male","civic administrator and religious activist","AF","1472",NA,"IN","1582","1582","[]","No Title",0,0,0,1
"10002061",61144,"Martha Carew",NA,"Martha","Carew","",NA,"Martha Carew, Martha Denny, Martha, Martha Carew","female","recusant","IN","1500","1500","IN","1572","1572","[]","No Title",0,0,0,0
"10012274",28156,"John Vaus",NA,"John","Vaus","",NA,"John Vaus, John, John Vaus","male","grammarian","IN","1484","1484","IN","1539","1539","[]","No Title",0,0,0,0
"10000768",45808,"Mary Bassett",NA,"Mary","Bassett","",NA,"Mary Bassett, Mary Roper, Mary, Mary Bassett","female","translator","AF","1462",NA,"IN","1572","1572","[]","No Title",0,0,0,0
"10006043",13694,"John Hoker",NA,"John","Hoker","",NA,"John Hoker, John Hooker, John, John Hoker","male","author","IN","1525","1525","IN","1543","1543","[]","No Title",0,1,0,0
"10004748",10482,"Allan Geare",NA,"Allan","Geare","","church","Allan Geare, Allan, Allan Geare","male","clergyman and ejected minister","IN","1622","1622","IN","1662","1662","[]","Religion",0,0,0,0
"10002224",37269,"Michael Cavendish",NA,"Michael","Cavendish","",NA,"Michael Cavendish, Michael, Michael Cavendish","male","composer and courtier","IN","1565","1565","IN","1628","1628","[]","Significant",0,1,0,0
"10008150",18463,"John Mayow",NA,"John","Mayow","",NA,"John Mayow, John Mayer, John Mayo, John, John Mayow","male","physiologist and chemist","IN","1641","1641","IN","1679","1679","[]","No Title",0,0,0,0
"10001226",2760,"Hector Boece",NA,"Hector","Boece","",NA,"Hector Boece, Hector Boethius, Hector, Hector Boece","male","historian and college head","IN","1465","1465","IN","1536","1536","[]","No Title",0,0,0,0
"10009601",22030,"Robert Peterson",NA,"Robert","Peterson","",NA,"Robert Peterson, Robert, Robert Peterson","male","translator","IN","1562","1562","IN","1606","1606","[]","No Title",0,0,0,0
"10009038",20651,"Dermot O'Hurley",NA,"Dermot","O'Hurley","","church","Dermot O'Hurley, Dermot, Dermot O'Hurley","male","Roman Catholic archbishop of Cashel and martyr","IN","1530","1530","IN","1584","1584","[]","Religion",0,1,0,0
"10006644",14908,"Maurice Johnson",NA,"Maurice","Johnson","",NA,"Maurice Johnson, Maurice, Maurice Johnson","male","antiquary and barrister","IN","1688","1688","IN","1755","1755","[]","No Title",0,0,0,0
"10004049",68254,"Mary Evelyn",NA,"Mary","Evelyn","",NA,"Mary Evelyn, Mary, Mary Evelyn","female","","IN","1665","1665","IN","1685","1685","[]","No Title",0,0,0,0
"10001415",0,"Michael Boyle",NA,"Michael","Boyle","","church","Michael Boyle, Michael, Michael Boyle","male","lord chancellor of Ireland and Church of Ireland archbishop of Armagh","IN","1609","1610","IN","1702",NA,"[]","Religion",0,0,0,0
"10003617",7899,"James Douglas",NA,"James","Douglas","",NA,"James Douglas, James, James Douglas","male","anatomist and man-midwife","IN","1675","1675","IN","1742","1742","[]","No Title",0,0,0,0
"10002148",4812,"Christopher Cartwright",NA,"Christopher","Cartwright","","church","Christopher Cartwright, Christopher, Christopher Cartwright","male","Church of England clergyman and religious controversialist","IN","1602","1602","IN","1658","1658","[]","Religion",0,0,0,0
"10005433",12061,"Elizabeth Hamilton",NA,"Elizabeth","Hamilton","",NA,"Elizabeth Hamilton, Elizabeth, Elizabeth Hamilton","female","courtier","IN","1641","1641","IN","1708","1708","[]","Significant",0,0,0,0
"10008430",19121,"John Moore",NA,"John","Moore","","church","John Moore, John, John Moore","male","Church of England clergyman and author","AF","1509",NA,"IN","1619","1619","[]","Religion",0,1,0,0
"10004366",9685,"George Fleetwood",NA,"George","Fleetwood","",NA,"George Fleetwood, George, George Fleetwood","male","army officer and regicide","IN","1623","1623","AF/IN","1664","1664","[]","No Title",1,0,0,0
"10005655",12593,"Thomas Hatcher",NA,"Thomas","Hatcher","",NA,"Thomas Hatcher, Thomas, Thomas Hatcher","male","antiquary","AF","1473",NA,"IN","1583","1583","[]","No Title",0,0,0,0
"10007178",16115,"Sir John Lauder","Sir","John","Lauder","","Sir","John Lauder, Sir John, Sir John Lauder, Sir Lauder, John, John Lauder","male","judge and political commentator","IN","1646","1646","IN","1722","1722","[]","Significant",0,0,1,1
"10004191",9295,"Elijah Fenton",NA,"Elijah","Fenton","",NA,"Elijah Fenton, Elijah, Elijah Fenton","male","poet","IN","1683","1683","IN","1730","1730","[]","No Title",0,1,0,0
